0,-1,0.001084578,0.00148186,0.0004589324,0.001000675,0.002107504,0.003406068,0.00012382,0.001028982,0.003955416,0.004112446,0.001108603,0.002695686,0.01248489,0.01301997,-0.0007150269,0.0008720565,-0.0007232229,0.005621134,0.0005195639,0.0007795496,0.01441032,0.01548145,0.004379347,0.004604667,-0.0006192196,0.002347278,-0.0003928866,0.0005756916,0.0007294034,0.0008250626,0.0003249459,0.002160288,-0.0244123,0.0244123,-0.01811048,0.02065674,-0.002842306,0.002842306,-0.01283992,0.01785638,0.2222087,0.2482501,0.2369996,0.2391527,-0.1097603,0.1097603,0.0002778053,0.03616193,-0.1282489,0.206851,-0.03603156,0.1311434,-0.0530282,0.09147224,0.09350017,0.2056224,-0.0009310226,0.001037189,-0.01140787,0.01195507,-0.000109327,0.0003796008,-0.01579213,0.0158268,-0.02910826,0.02917177,-0.02430562,0.02594111,-0.0006745635,0.0007742318,0.01431382,0.02168713,0.3986408,0.3986408,0.1488851,0.1488851,0.2044181,0.2878705,0,0,-0.1666486,0.1681335,-0.02155745,0.02155745,0.1023836,0.1023836,0.08349901,0.08874517,-0.0005787255,0.001536908,-2.259332E-05,0.001952517,-0.0002322174,0.001939723,0.0009309206,0.002906031,0.0001698277,0.0004222388,9.202764E-05,0.0004827804,-0.0007577826,0.0008214669,0.0002143647,0.0007787854,0.002999384,0.009074013,0.02098809,0.02664903,-0.04961576,0.05430883,-0.03444977,0.03618414,-0.003878629,0.004618668,-0.01976498,0.02027917,-0.03070025,0.03076896,-0.07395861,0.07445469,0.0001325526,0.000180044,0,0,0.0001371427,0.0001371427,1.205498E-05,1.205498E-05
0,-1,-0.01132557,0.01685115,-0.002198445,0.002312067,0.00787364,0.008024181,0.02699287,0.03047959,-0.002611676,0.004338073,0.001909348,0.003220832,0.008429476,0.02510444,0.0005115901,0.00220917,-0.0004124829,0.001402267,0.0006403452,0.00131697,-0.00260781,0.004937928,0.0009325331,0.001609158,1.12893E-05,1.12893E-05,-8.144167E-05,8.144167E-05,-0.0001764904,0.0002936592,-8.144167E-05,8.144167E-05,-0.1234824,0.1244436,-0.06109061,0.06226578,-0.0001070047,0.001068164,-0.06506471,0.09884106,0.2747371,0.3126045,0.1561662,0.1565687,-0.02204794,0.1589141,0.003268618,0.06886696,-0.04360877,0.04807791,-0.002646373,0.007917922,-0.001396356,0.01120278,0.07682405,0.08738834,0.000214857,0.0002959032,8.131977E-05,0.001076176,0.0001960457,0.007604269,-0.0002616976,0.0007479744,-0.1831108,0.1893992,0.007748445,0.02512244,-0.00675714,0.02611421,0.05515248,0.07495619,0.1508745,0.2621194,0.3143364,0.3587618,0.05943618,0.4098966,0.05970418,0.1435601,-0.1033075,0.1033075,-0.04528463,0.1149101,-0.02941751,0.02941751,0.0438976,0.1497732,0.0001953964,0.003400391,-0.001253253,0.001551001,0.001997975,0.008981165,-0.001644915,0.003450759,-0.0001501333,0.0002047533,-0.002025426,0.002367712,-0.00186106,0.002068545,-0.006156556,0.006511442,-0.0002542756,0.0002542756,-0.02730978,0.03510945,-0.005430838,0.005430838,-0.04287925,0.04287925,0.01399781,0.07963603,0.03034402,0.04525563,-0.009433608,0.02931073,0.01565071,0.02302684,-0.001120923,0.002082278,-0.001374886,0.001958217,0.0001873306,0.001035412,-3.330802E-05,0.002485474
0,1,0.0007972445,0.0008336137,0.006727759,0.006784449,-0.002178131,0.002743371,1.497651E-05,9.584027E-05,-0.005277424,0.008438252,-0.01708039,0.01739186,-0.0001146923,0.000599638,-0.007197007,0.009874431,-0.003428738,0.01306642,0.004339667,0.009046794,-5.979156E-05,0.01089427,0.01175651,0.01360314,0.0001868497,0.002862658,-0.001236169,0.00181738,0.001986906,0.002665789,-0.001891169,0.008477638,0.006902953,0.007327379,0.01378399,0.01455643,-0.001340314,0.00712524,0.0003427397,0.0007183256,-0.03191652,0.06649695,-0.07082446,0.1124787,-0.05807862,0.1676329,-0.0471662,0.1217238,0.1450482,0.1660235,0.03276814,0.08385658,-0.1263365,0.3076994,0.02077782,0.09959999,-0.01322207,0.02130543,0.008975517,0.00929501,0.0004037943,0.009731769,0.0195445,0.0206177,0.0001938169,0.0005133378,0.003244498,0.003492014,-0.003518856,0.004609783,9.433641E-05,0.0003418513,-0.1150197,0.1175524,-0.1391601,0.1555087,-0.01585251,0.02479497,-0.03459434,0.07237945,0.4651519,0.6265289,-0.01400737,0.01400737,0.05938845,0.05938845,0.08367172,0.08635806,-0.01142369,0.01849423,0.004726327,0.03561196,-0.001145867,0.003515071,-0.01430647,0.01860032,2.049098E-05,8.816444E-05,-2.324109E-05,7.207148E-05,-2.483426E-05,0.0001851095,-2.57743E-05,6.953828E-05,0.005900525,0.02552515,0.02494579,0.02956329,0.05069115,0.08146486,0.004265574,0.005968262,0.01916812,0.02771975,0.001043727,0.00501735,0.07769717,0.128296,-0.006289838,0.01557751,-0.008867014,0.009016917,-0.001745942,0.001751067,3.005136E-05,3.517641E-05,1.860675E-05,0.002825778
0,-1,-0.0004396862,0.0006204027,-0.0005131577,0.0006711215,-0.0001325671,0.0001325671,0.0002461894,0.0007317289,-0.0009923722,0.002595292,-0.001640923,0.005726834,-0.004615525,0.005128569,-0.0004155719,0.001697221,-0.001066134,0.003811721,-0.0007734203,0.0009476965,0.0006505409,0.000824817,-0.0005380879,0.001183029,-3.135682E-05,0.0002720357,-6.756135E-05,0.0002592127,-5.970659E-06,0.0001508366,6.245707E-05,0.0001947074,0.01494412,0.01494412,-0.02363822,0.0398724,0.02543369,0.0329738,-0.07320574,0.07320574,0.04152987,0.1620424,-0.01456132,0.07927327,0.02477518,0.1382639,0.0006866479,0.1270466,-0.09233524,0.151381,0.001477238,0.001754263,0.06585411,0.07428212,0.150083,0.15036,0.01783383,0.03037353,-0.001179682,0.002145166,0.05115956,0.05212504,0.006794587,0.01011944,-0.03100155,0.05804827,-0.03800569,0.0738687,0.003608754,0.04631074,0.01126598,0.0685935,0.09386324,0.11284,0.1956554,0.201995,-0.06513057,0.08866184,0.004530237,0.01086991,0.1968001,0.3545153,-0.1461661,0.5226263,-0.0008645931,0.3282219,-0.1734181,0.2709366,-0.00192225,0.01648436,0.01939567,0.03010402,-0.02417945,0.05291697,-0.027667,0.02989332,-0.0002489712,0.001897798,-0.002596645,0.00348021,0.001762233,0.003821262,-0.005370242,0.01020754,0.008935159,0.009618629,0.03950185,0.03979261,-0.008554654,0.01883443,-0.0001525503,0.0008360193,-0.06538477,0.06915764,-0.001756012,0.00215467,0.008162498,0.008295385,0.01172212,0.01464201,0.0004012817,0.001705721,0.001286786,0.002266937,0.0001440503,0.001672819,0.002914144,0.003626934
0,-1,0.0007188218,0.000860179,0.001661377,0.005465069,-0.004956616,0.005998921,-0.006344634,0.006915732,-0.01183739,0.02156671,0.01915443,0.01993949,-0.02492917,0.03246425,0.009922544,0.01007956,-0.00478349,0.01682883,-4.033319E-05,0.0004463708,0.01122689,0.01236281,0.01100412,0.0115447,-0.0001193352,0.0001449727,0.0002148238,0.0003040909,-0.0002297913,0.000251603,6.344861E-05,0.000148522,-0.02487891,0.05749833,-0.01473067,0.04791085,0.001361965,0.02270832,-0.02506665,0.058012,0.1193381,0.1475636,0.1121147,0.1304225,0.01651868,0.05631323,-0.001363723,0.01383576,0.07369867,0.3799587,-0.04277068,0.1759962,0.1623407,0.2000655,-0.05495629,0.2417491,0.001284158,0.02471322,-4.528313E-05,0.0008479354,0.02579669,0.02605202,0.02773401,0.02862723,0.01754584,0.02020479,-0.0009779914,0.0009779914,0.02078006,0.02078006,0.003359474,0.003795733,0.08262394,0.08262394,0.06572392,0.159267,-0.01053513,0.04228919,-0.0145395,0.0145395,0.001754939,0.06576832,-0.07957295,0.268175,-0.4193117,0.4963058,-0.07998306,0.1439964,0.01120834,0.01120834,0.01364039,0.01669768,-0.07915821,0.07996038,-0.0009039711,0.0009039711,-0.001101463,0.001516781,0.0001624966,0.0002201882,0.0006248644,0.001105882,0.001693581,0.001722427,0.003270266,0.01622191,0.008503697,0.02670187,0.003823229,0.01338192,-0.008832224,0.01916998,-0.02864443,0.03516614,-0.002831789,0.002831789,0.01766878,0.01766878,0.04680016,0.04906424,0.000346081,0.00269751,0.001422639,0.002526299,0.002351376,0.00384352,0.002682327,0.003235661
0,-1,-0.007359665,0.02242124,-0.000310561,0.0005491459,0.00715513,0.008907843,0.005227318,0.007593853,0.02375362,0.08017965,0.001971955,0.05718634,0.003245147,0.02960739,0.00832923,0.01259985,0.02402375,0.02569631,0.009051608,0.00994026,0.01860912,0.02921766,-0.0001129681,0.0007756841,-0.008634127,0.008671131,-0.0004103574,0.0004217234,2.863918E-05,3.746807E-05,0.002273548,0.00373804,-0.003979548,0.02199399,-0.02364378,0.0436648,-0.01998002,0.06157798,-0.0211266,0.06934551,0.2944672,0.2944672,0.1599416,0.2846018,0.1078331,0.1283439,-0.03657123,0.03657123,0.02036759,0.1417054,-0.01705736,0.104221,-0.08763968,0.1404135,-0.167614,0.2395187,0.03289766,0.03406868,0.02448172,0.02448172,-0.04984857,0.1374778,0.00228575,0.00228575,-0.008370141,0.01078149,-0.003650647,0.003831294,-0.0002944283,0.002056873,0.003884197,0.005949435,0.1495388,0.1584971,0.2182401,0.22806,-0.02487486,0.135764,-0.000430784,0.00938906,-0.2122402,0.2147203,-0.2808668,0.3127736,0.02625339,0.04664224,-0.07828876,0.1727604,-0.004329693,0.004649261,0.01869857,0.01869857,-0.07028003,0.07188964,0.02292105,0.02292105,-0.005608566,0.005699743,0.0008137721,0.002031789,-0.00161502,0.001654982,0.01433009,0.016846,0.01324959,0.0363549,0.007345115,0.02071981,0.0192756,0.02963635,0.01615998,0.03605563,-0.007162916,0.01037014,-0.003284547,0.003981701,0.02338247,0.02866241,0.007768822,0.01850203,-0.003311391,0.003772622,-0.001248232,0.001455912,0.0003440835,0.0004237538,0.004053517,0.005760223
0,1,-0.01656592,0.01656592,0.0005033241,0.0005033241,-0.0008209571,0.0008209571,0.0047484,0.0047484,0.007446991,0.01276897,0.05528624,0.05528624,-0.01603243,0.02080765,0.002981255,0.002981255,-0.008331317,0.008477557,-0.008310403,0.008473364,-0.0001700259,0.0006938102,0.01130642,0.01337536,-7.597461E-05,0.00013147,0.0001366706,0.0002548311,-0.0001076161,0.0007655057,0.0005613448,0.0007206288,-0.0212633,0.03728248,-0.006688541,0.0137441,0.02309196,0.03796582,-0.01943442,0.03365394,0.04510415,0.0516825,-0.1268755,0.1617825,0.1182661,0.1341203,-0.2604164,0.3420672,-0.150844,0.2261001,0.2691724,0.3068926,-0.1624141,0.1707759,0.1606683,0.1732904,-7.867124E-06,0.007396537,-0.002309825,0.002593331,0.002132654,0.005513087,-0.0009035117,0.01079581,-0.02242772,0.04335341,-0.009654229,0.01883049,0.01079569,0.04263147,-0.01268322,0.08999664,0.004744252,0.03360505,0.05383301,0.06427565,-0.008724303,0.07392314,0.009209077,0.01965172,0.201374,0.3241616,0.04859214,0.3524669,0.05764984,0.1753261,-0.0979101,0.1405183,-0.004220761,0.0196436,0.01306044,0.01388702,-0.007785685,0.02230533,0.0009873519,0.004748439,-0.005059934,0.01111133,-0.008159288,0.01749579,-0.001116121,0.004728462,-0.005475157,0.01873515,0.01064418,0.05739297,-0.003169177,0.007467863,0.0154347,0.01735475,0.0002332275,0.01430023,-0.0009279722,0.01545684,-0.004125478,0.01063533,0.008728696,0.009474982,0.004284979,0.02063357,-0.0005188187,0.001054377,0.0001968237,0.000472673,0.0005157695,0.001198882,0.0009302847,0.001647544
0,1,-0.0005172838,0.0008823473,-5.750274E-05,0.0001405087,-0.0002643044,0.00077327,0.0001726285,0.002834024,0.001652654,0.002612442,0.0036845,0.009813417,-0.01520124,0.02280373,-0.0164288,0.01717785,0.003062752,0.003131221,0.003548501,0.00512986,-0.004087617,0.01003801,-0.001064365,0.002776077,0.0002471966,0.0002908431,0.0007285294,0.0007700323,-0.001018667,0.001439207,2.289491E-05,6.439789E-05,-0.02265445,0.02265445,-0.01016893,0.0102695,-0.0008994893,0.0008994893,-0.004113382,0.01759309,-0.1444263,0.2443483,-0.009177255,0.3487294,-0.05750862,0.2028744,-0.1394935,0.4931718,-0.01344732,0.1450207,0.2854111,0.3002891,-0.07748634,0.1727928,0.1111252,0.1307641,-0.01054049,0.01424151,0.001528965,0.001719603,-0.0007728733,0.005132581,0.003062167,0.00439663,-0.001800106,0.008851947,0,0,0.01589521,0.01589521,0.005015233,0.005015233,0.05830538,0.0820252,-0.002120998,0.00325285,0.2296791,0.2308109,0.03766806,0.06095474,0.1454053,0.2380769,-0.06331348,0.06370541,0.04041733,0.04080926,-0.02197024,0.1238872,0.0007381562,0.0007968629,-0.0140723,0.01657045,-0.0006749249,0.003739168,-0.007330273,0.007654985,0.002059621,0.002427516,0.001146071,0.001543597,-0.005156389,0.005275337,-0.0003262273,0.0004034743,0.001755796,0.02127327,-0.001696367,0.01165803,0.003235397,0.01306012,0.004907443,0.01564177,-0.005179101,0.005665599,-0.005725118,0.006610976,-0.0007586115,0.001185185,-0.001561777,0.007462932,1.738461E-05,6.035751E-05,0.0001670038,0.0002282185,-0.0003402281,0.0005034942,-7.728855E-05,0.0001248424
0,1,-0.0004053865,0.001055943,0.0007822723,0.002307952,-0.0008431257,0.0009242689,-0.0001506785,0.0003333447,0.007315933,0.01404952,-0.005237805,0.02558623,-0.02025484,0.03884627,-0.02966452,0.03548599,0.007549257,0.01608662,0.01094193,0.01375611,-0.01235783,0.04948694,0.002655157,0.005249836,-0.0002356333,0.0009735717,-0.0001120954,0.0001330048,0.0009719009,0.0009931041,0.000380039,0.000607066,-0.0360644,0.03760764,-0.01754513,0.02136321,0.0006953575,0.001921109,0.007819994,0.02182168,-0.09406645,0.3086787,-0.1162243,0.4385964,0.03504001,0.2637767,-0.2615246,0.5533414,0.1365647,0.1483564,0.1989,0.2089271,0.01067636,0.09142943,-0.003652946,0.006374096,0.01375095,0.02050476,0.00223081,0.02127832,-0.00480673,0.03004467,0.0029801,0.01132286,-0.00922172,0.01196714,-0.0004398159,0.003722197,0.0001163515,0.003294979,0.001340218,0.002244754,-0.03642042,0.08357338,-0.01093321,0.01501494,0.07024767,0.07070119,0.09770583,0.1012047,0.01797426,0.02590037,0.1400367,0.143609,-0.0358078,0.05274672,0.001581497,0.006344616,-0.01954383,0.01992667,-0.04509544,0.04833226,-0.01889914,0.02161547,-0.01252182,0.02827815,-0.0008465081,0.0009332993,-0.000267335,0.001743897,-0.002045418,0.002065227,-0.0001934405,0.001769839,-0.02337718,0.03492648,0.01150009,0.01150009,-0.003422546,0.02561609,0.03626911,0.03626911,0.01322051,0.01841874,-0.001841999,0.003057038,0.01791575,0.02423126,0.0009905149,0.009334266,-0.0003746668,0.001054494,-0.0004470813,0.0005012795,0.001828408,0.002373963,0.001606564,0.002671751
0,1,0,0,0.0008878346,0.0008878346,-0.001600874,0.001600874,0,0,-0.0002021862,0.0005190028,-0.005566048,0.009223186,-0.007090493,0.0072489,-0.005651856,0.005651856,-9.118444E-05,0.0007192773,-0.003467427,0.007649006,-0.002318484,0.002438634,-0.002313718,0.002468086,-0.0004092181,0.0005524315,-5.101406E-05,0.0001141266,-9.767192E-06,3.144852E-05,6.603369E-07,0.0002071669,0.001119974,0.001141873,-0.004284211,0.01737278,-0.005541835,0.005692464,-0.005769829,0.005923123,0.009905322,0.1600275,0.1000688,0.2068095,0.003119696,0.3903013,-0.03916903,0.3404564,-0.03226917,0.1589375,0.01865036,0.1030105,-0.1101721,0.2373882,0.08084626,0.1347017,-0.01250975,0.01315689,-0.0003196217,0.00147652,-0.0004569372,0.0006852506,0.009590865,0.01136026,-0.01787866,0.02129953,-0.01556308,0.01723721,0.001658676,0.003307075,0.005286555,0.01317394,0.01784499,0.3774195,-0.03971134,0.275857,-0.0004700524,0.2085437,-0.1068038,0.2740878,0.2330893,0.2732932,0.0006179945,0.02883397,0.05237867,0.1518685,-0.003717449,0.0600689,-0.0126328,0.02484835,0.002069676,0.002069676,0.01583678,0.01919161,0.01075502,0.01075502,0.002084415,0.002748266,0.00105658,0.002008864,0.001003158,0.002445986,-0.0002854828,0.0004752587,-0.00325401,0.02023498,0.002237174,0.003684426,0.0004101842,0.003561014,0.009304274,0.01106615,-0.005080936,0.005080936,-0.007843429,0.05835518,-0.02509483,0.02509483,-0.005665122,0.02588109,5.522065E-05,0.000541665,0.006995886,0.008795093,-0.01819695,0.01912476,0.0005049896,0.0009910595
